,,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
24,2300,8735660,11373,127783079,240152761,9091,214424,1286292,7648263,3803533,3794845,97816,19023,25835276,18219491,0,0,20871250,339318894
24,2400,6048161,7685,121252052,141123957,5030,342034,588400,4167557,2080397,2327267,153269,18159,23216224,16179899,0,0,22323596,394550069
24,2500,7409053,9188,111429181,202840392,9299,243951,1142924,7038341,3581221,3737753,101111,23371,33238577,20045681,0,0,20006305,319985972
24,2600,11257255,12868,128565228,284711789,13183,124421,1485382,8226827,3947549,3960687,30259,16883,37120893,28854253,0,0,25826297,378880662
24,2700,9788893,11143,106971823,235662214,9940,116582,1396035,8352920,4583121,4766930,33994,19317,44326949,30491546,0,0,24525512,346552224
24,2800,10728864,13237,128525932,284688283,11931,135567,1568981,9004070,4583410,4492452,32230,17338,36822069,25422061,0,0,23003049,345333429
24,2900,8564517,10205,118313787,204083550,9447,209275,959690,5770488,2847074,3206156,102565,18607,34032291,23874653,0,0,24168618,385876089
24,3000,6706296,8708,114841258,183772651,8601,297890,1027001,6617396,3481024,3730783,100617,18784,32205988,34472002,0,0,18858439,305529791
24,3100,11121488,12979,128412840,283948066,12613,126635,1453489,8038381,3851253,3937160,30697,17580,38763089,57179871,0,0,25705785,377837823
24,3200,8097165,10371,106590004,213070500,13165,166060,1298188,7896305,4296657,4405263,57801,19981,40673037,55052303,0,0,20028976,284458364
24,3300,9979215,12310,128097955,274145029,11909,134136,1582827,8922831,4364910,4271110,35010,16217,36725587,51995613,0,0,23579470,347827066
24,3400,5603566,3319,81720292,103707764,4709,322184,592281,4202420,2204621,2487953,162630,17918,23744167,26542741,14,0,22402627,398041605
24,3500,4601284,3401,92131166,118611296,4064,384587,707810,5030829,2518119,2712554,165874,16364,21747257,22463306,0,0,18617959,332459056
24,3600,5945897,3346,94963430,118020566,4879,352257,621649,4242576,2091316,2255158,137895,15932,21839951,28088161,0,0,22452923,398823630
24,3700,4229455,2870,79221837,104534533,4373,352970,677215,4973041,2518127,2710980,167349,18226,23794802,26354185,0,0,18684289,332531699
24,3800,5195794,3472,95197098,121579804,4434,387724,693262,4737068,2228091,2290629,139621,15559,19812871,21353616,0,0,22452474,398910255
24,3900,4390612,2849,79455388,101426746,3680,320011,610736,4490069,2387132,2687019,168022,17921,23788936,26660854,0,0,22135852,378204652
24,4000,4794159,3495,95504409,121880584,4058,386688,711759,5034638,2519716,2628971,153156,15248,20096849,23840528,0,0,19001171,353087462
24,4100,5666616,3881,89514180,110805704,7610,338558,591385,4193554,2100888,2339511,151284,15648,23486429,29432294,0,0,22422883,398862689
24,4200,4456935,3014,86037073,112750790,5624,374047,707670,5032069,2523319,2711484,165020,20755,23202807,23010520,0,0,18629881,332608406
24,4300,5942667,3607,96048746,122577332,4320,372804,661338,4522724,2096571,2258191,137377,13074,20363633,28714043,0,0,22342984,398821228
24,4400,4419302,2875,80193999,102230678,3531,333963,640018,4828170,2679962,2952686,147091,21034,27208769,32817334,0,0,21580795,364962312
24,4500,10576077,12843,130423969,289295187,10830,125780,1583906,9109259,4598560,4487004,30584,14284,37150190,52201771,0,0,23112508,346057490
24,4600,11030371,12106,120241329,261230242,9696,104372,1317082,7568080,3966106,4238561,32507,17057,44546795,62538785,0,0,25914316,378910494
24,4700,9208257,11122,119668514,270043882,11532,120591,1587358,9115201,4675478,4773861,31973,17501,42089486,56308434,0,0,21518242,315294723
24,4800,11027882,13154,131051187,290593355,10788,118349,1443002,7969790,3902001,3978336,26702,13411,39601433,57872664,0,0,25833675,379300503
24,4900,9173732,10386,109447465,242777216,9503,108060,1471631,8746306,4680316,4764080,33432,16448,44561352,62131130,0,0,22605117,328507544
24,5000,11040710,12539,131477420,291592132,11443,119921,1588916,8929324,4359682,4246968,28246,13082,37127831,51652113,0,0,24734210,366396669
24,5100,10512959,11545,114623579,251920227,9683,100600,1323992,7781557,4208680,4487520,30819,17745,44564565,61812309,0,0,25865869,377942213
24,5200,9693327,11794,126786622,282880233,11635,127720,1587565,9118753,4678239,4763214,33029,16304,39575170,52169285,0,0,21493856,316916719
24,5300,11019646,13013,130436578,279575389,11272,117033,1364932,7600718,3903688,3970425,29916,15765,41974580,60502930,0,0,25919698,378870466
24,5400,9183111,10629,111336868,255535372,10705,118547,1545423,9112822,4681598,4761173,33636,15953,44533833,59461289,0,0,21617044,315671503
24,5500,10980435,12736,132041089,292189372,11334,122371,1542224,8539441,4117650,4000743,25342,13316,37139868,52793839,0,0,26007263,379073456
24,5600,9909794,10912,110074204,243879773,10271,102611,1369943,8159615,4450288,4729325,34027,16372,44536033,60941999,0,0,25405787,358736072
24,5700,10204615,12333,132157084,292746623,11392,125808,1587699,9120886,4682499,4613184,31711,15368,37567195,50610159,0,0,22093951,335749191
24,5800,11012977,12549,125577096,271461896,11350,107032,1323336,7605553,3903200,4120252,31103,16097,44006338,60517112,0,0,25961758,379026791
24,5900,9161436,10652,116892006,265634802,13823,125237,1584394,9096804,4679424,4766918,34768,16371,43348393,56298617,0,0,21614020,315876234
24,6000,10982187,12649,132282894,292879118,10976,117914,1478015,8172650,3895155,3973783,27926,14171,38213616,54199058,0,0,25826086,378700350
24,6100,9367868,10605,110285064,244176992,9427,110537,1435412,8533954,4665474,4757281,32763,18230,44343087,59806935,0,0,23651916,338878594
24,6200,10754309,12816,132370860,292916936,11631,122855,1589406,9117151,4486379,4366371,27893,13244,37090610,49877647,0,0,23683127,355140810
24,6300,10756665,11936,118813785,259308986,9611,100927,1323892,7606165,4092634,4368936,30645,19414,44381395,59559954,0,0,25885201,378715483
24,6400,9367691,11453,123994105,278033904,11391,121603,1589876,9121824,4679002,4762417,32500,15845,40965895,52326473,0,0,21570202,315549994
24,6500,10945757,12770,132352470,289201692,11251,116076,1409633,7792222,3897430,3970274,27351,14509,40568467,56510890,0,0,25734275,377975334
24,6600,9144076,10571,110412941,248150652,10773,110162,1502100,8931368,4665613,4750595,32819,17154,44492256,59179794,0,0,21863421,318790574
24,6700,10953266,12665,132484051,293364769,11338,123113,1577046,8733330,4230712,4107581,30738,16691,36901672,49007661,0,0,25745221,375335909
24,6800,10147344,11592,111978208,246909115,9206,101067,1333124,7979074,4330013,4600289,36094,18721,44354480,58698319,0,0,25967177,367197756
24,6900,9894163,12303,130930059,289879334,10123,127467,1585497,9109550,4673363,4727021,31859,15220,38614995,48875299,0,0,21664820,326071606
24,7000,10921835,12770,129196501,277428376,10666,106962,1345087,7590336,3896378,3991472,31962,17173,42777988,58373984,0,0,25878689,378620805
24,7100,9087142,10668,113726214,259921949,10091,116734,1567026,9123248,4680316,4761975,32096,15354,44419204,55815025,0,0,21603315,315587695
24,7200,10902582,13198,132355149,292150590,14323,131518,1511867,8363306,3998858,3963510,27678,14562,37068121,50940844,0,0,25987989,377768507
24,7300,9580349,10589,110449411,244529704,11695,112894,1399079,8341087,4573144,4757761,33353,16893,44410615,57975003,0,0,24449527,348161472
24,7400,10475495,12728,132536841,293280125,12224,123980,1590374,9123918,4602799,4486810,29357,13014,37019938,48218342,0,0,22772247,345389164
24,7500,10878599,12295,122191799,265018265,10124,104781,1325701,7602263,3972019,4245180,30326,16358,44424256,57718092,0,0,25926505,377734171
24,7600,9050639,11077,120509305,271292391,11433,126676,1585699,9102508,4667174,4754032,35792,17973,41992960,52045348,0,0,21547206,315102725
24,7700,10902358,12884,132507455,292732653,11509,120165,1444434,8002194,3900507,3966064,28622,14396,39358652,53239199,0,0,25911628,378415437
24,7800,9097735,10701,110410719,244439577,10445,107518,1468617,8715152,4679510,4766439,34360,15143,44428598,57260827,0,0,22964379,330155240
24,7900,10912221,12606,132492381,293387585,11326,122768,1593531,8960579,4376870,4250588,29820,18563,36892025,47547262,0,0,24513220,363497123
24,8000,10453821,11542,115854230,254071020,9625,101786,1322133,7767182,4201647,4465818,31333,17195,44387799,56974882,0,0,25895315,378145468
24,8100,9545111,11597,127028157,283502174,12009,127653,1587028,9114899,4671115,4760082,33156,16034,39907000,48730758,0,0,21546301,315247121
24,8200,10913118,12765,132446496,284280616,11528,108885,1379987,7634256,3899135,3969435,27878,14927,41465277,55303026,0,0,25765276,378364257
24,8300,9063988,10605,110274357,253137426,12114,123141,1532647,9078139,4667140,4749550,35826,22532,44248168,55481332,0,0,21483309,314500790
24,8400,10912152,12620,132415111,293215379,11449,121888,1545550,8578683,4131750,4008727,28008,14337,36928724,47807853,0,0,25986976,377931005
24,8500,9836661,10992,110322985,244069906,9759,108086,1363232,8139336,4431235,4712761,33340,17938,44340715,56269887,0,0,25421208,358294613
24,8600,10102024,12237,132388942,293124889,12161,125240,1591993,9123568,4678761,4620654,29318,15705,37410016,46693035,0,0,21826288,334832641
24,8700,10880373,12905,125864933,271100505,9971,108678,1324027,7604591,3901213,4108650,30998,16970,43652140,55840651,0,0,25779217,376888782
24,8800,9080923,10685,116749278,265302819,11708,121764,1584033,9116333,4676324,4759384,33474,15404,43275245,52245812,0,0,21520685,315097824
24,8900,10850867,12645,132339833,293146242,12046,113629,1480278,8196669,3898822,3961071,25273,12884,38054120,50187281,0,0,25892176,377546056
24,9000,9258402,10804,110140556,243473970,9292,113300,1426898,8513893,4668354,4753564,31609,18288,44330274,55700685,0,9,23643833,338220257
24,9100,10645046,12619,132294997,293043953,11392,121905,1588552,9127928,4497489,4375040,30290,13950,36971205,46315516,0,0,23566380,353889005
24,9200,10657740,12217,118921587,259285942,9522,106246,1321015,7512739,3946565,4148817,42616,20737,43545515,55326908,0,0,25831936,377409885
24,9300,9250851,11322,123371968,277110833,12159,119044,1592758,9128748,4681186,4758622,33243,21565,40844861,48694307,0,0,21501047,314997198
24,9400,10828349,12744,132196852,289926803,10587,113331,1418515,7814151,3885186,3957565,28190,16047,40254982,52437041,0,0,25767993,377904476
24,9500,9012723,10561,110149728,246841370,9670,111958,1502059,8905221,4673593,4759745,31734,16466,44334405,55128395,0,0,21971739,319896801
25,100,4729739,51766,107794352,118872478,155060,1061776,2716,5254770,2520952,3264811,386028,27505,19027649,20991193,0,0,26594659,300396078
25,200,4981541,6130,110980343,118468341,140194,1130370,2468,4505500,2008190,2851815,357810,13579,20919648,15137890,7,0,29150635,383898334
25,300,4262075,5307,87277028,102248360,137712,1285450,3057,5497118,2479633,3445954,245052,13694,20134637,13940977,0,0,24199184,321090383
25,400,4793635,6507,116460214,128141403,43335,1230147,2689,4759337,2078595,2918800,393255,16728,18539505,19703575,56,0,33353529,370075787
25,500,3324888,6278,112161377,121380784,146327,1445365,2842,5611165,2452021,3536402,470202,20807,20169034,21847405,84,0,22160665,218708935
25,600,4604390,9167,136482613,144625488,128013,1441952,2741,5025664,2062213,2972478,283645,18047,17499199,21003542,104,0,23329683,242931844
25,700,6557668,10331,112673873,184838595,282144,1172933,2737,7265165,3623589,4532395,384694,26303,26976387,39894628,110,0,25496451,295852603
25,800,5363666,8106,105807102,116959025,154707,1003646,2464,4793651,2199047,2893010,178834,20509,17369194,21627851,41,0,30913447,422506518
25,900,4597340,9253,56217046,72572444,24026,751050,2784,5233817,2689186,3404882,205737,26751,20020635,23349504,55,0,26554160,384911403
25,1000,5349037,5861,90188819,109269726,42160,1074622,3063,5331416,2352440,2946027,184395,18269,17519129,21185270,63,0,28273905,396860396
25,1100,3795908,4527,110145596,119135456,40298,923199,2565,5046519,2571847,3445996,211990,22756,20887922,22825258,91,0,26974237,388067101
25,1200,4019871,6994,142279757,151854244,48562,1140017,3120,5358525,2484914,3119556,183812,19420,17522497,16929155,85,0,21752709,292728288
25,1300,4416151,6488,116588542,124506766,39544,931335,2541,4835979,2442522,3359138,218270,26749,21267000,16063488,135,0,24046709,334622865
25,1400,5171905,7659,136340406,146143537,48240,1103790,3227,5486641,2584194,3281047,194351,18829,17473580,12963668,85,0,26304292,395520798
25,1500,4859437,6570,116635295,124911441,41975,939971,2524,4704993,2319317,3207581,205072,21392,21508059,15595257,169,0,29986801,418075647
25,1600,4898992,6929,139436332,145597025,57588,1101199,3254,5399417,2606497,3458260,208341,17278,17908177,12978056,148,0,25108730,373978716
25,1700,5256378,6672,122301053,130028906,42114,876544,2550,4654443,2264054,2992643,140028,14800,17599624,18429278,84,0,29777685,436285724
25,1800,4833400,7291,135746393,148216260,51881,1405328,3135,5883681,2059668,2596332,207467,18966,17868880,22751833,56,0,26786625,337747993
25,1900,5245719,6922,122828366,132943515,45617,1291151,2156,2913568,1610778,3169022,291099,26241,20992776,31431010,63,0,32954858,399019258
25,2000,4716825,7290,134658062,148442933,53084,1481078,2357,3535548,2021545,3633383,305177,22738,18642543,26762972,42,0,27876791,329921549
25,2100,5271210,7320,123611143,133818652,45610,761444,1558,3913116,2124768,3105190,284821,24915,21212952,28562682,84,0,33472347,403304441
25,2200,4709564,6378,93150627,111900887,45800,1195181,3564,5984197,2615089,3677162,300863,21423,18850748,19970888,56,0,27271053,331610159
25,2300,8967523,11444,119497070,233564617,98587,790149,2614,8363481,4549292,5179454,133405,20497,33405220,47709237,14,0,32745667,378269211
25,2400,6362679,7997,118506081,186938753,83035,911026,3030,8355927,4353695,5100654,160150,19147,26050723,36941179,0,0,26346503,333593696
25,2500,5415168,7428,137709536,150890065,53233,1168643,2954,5419158,2374578,3042466,184054,15213,8997305,14244442,0,0,29030798,412094350
25,2600,4975387,6705,114376609,124601410,42937,1012615,2753,5343220,2793143,3869227,211761,20573,15961536,17993219,0,0,28006656,380195676
25,2700,9626594,12772,139553850,285021505,122263,836199,3094,11002786,6137435,6492533,88327,18303,34590403,24893622,0,0,29675335,344696344
25,2800,10262280,13130,129921487,264738754,103210,707849,2604,9263211,5194002,6024724,89008,22451,41238295,29992400,0,0,34008637,379296060
25,2900,8543697,11006,125373637,264630757,125211,768652,3100,10892724,6102776,6710983,91728,17243,40020994,25086594,0,0,28278499,316477433
25,3000,10198266,12298,138901438,287771646,112385,799821,2921,9810690,5196217,5730335,79352,15940,36793142,30117387,0,0,33846495,378019447
25,3100,4454787,6202,113828177,125048502,43372,1356282,2845,5683960,2604242,3571032,288035,12674,16580483,19734474,0,0,28942304,342468190
25,3200,5543547,8130,136489128,168295934,70174,1421911,3237,6677586,2827177,3539398,275006,14195,13708421,13113611,0,0,30427284,369829730
25,3300,9861194,11924,122263598,252310021,107086,684038,2721,9466610,5549848,6395884,93414,19998,41666089,29603905,0,0,33528037,378357918
25,3400,7801948,10157,125150715,230208557,104080,780579,2910,9268139,4980726,5686525,125298,19075,33370086,22709849,0,0,27277571,319600510
25,3500,5324550,6904,136492630,146614994,47013,689268,1554,3949283,2311808,3039593,186926,17239,20415477,15937327,0,0,28781918,406881200
25,3600,4452817,6136,113152470,127671564,42268,991653,2490,3740272,2763065,3656651,226128,22602,22082881,15707292,0,0,23514817,340722358
25,3700,5687446,7778,135863187,171791070,62435,1092712,3063,4283499,2708320,3184740,181484,16601,18359939,13310496,0,0,28483276,405092975
25,3800,5629623,7272,68283356,105842837,46377,1217046,2680,6347225,3210239,4587772,391461,19110,28106174,19825138,0,0,32167179,398808339
25,3900,4797479,7104,124775150,144054108,54402,1077073,2708,6733413,3055899,4056725,456104,15091,19194522,12960576,0,0,25922913,352775413
25,4000,6785627,8951,131874593,185350715,65902,993153,2654,6684601,3409402,4169837,165164,20435,30922367,23427948,0,0,31926501,389103742
25,4100,4336402,5885,116065603,129135179,59769,1246500,3072,5873178,2668503,3601376,252263,21570,21742389,22317840,0,0,17657270,248730326
25,4200,6536976,9050,135336584,194084149,73199,1058838,3103,6748480,2970058,3508284,182616,16278,21760145,28958056,0,0,22655630,308302076
25,4300,8974504,10497,114143706,239152173,99882,698128,2841,10325569,6038818,6826100,96816,20542,42076312,61339362,0,0,31752422,348801987
25,4400,9613867,12152,136830309,281773634,116077,855757,3229,11196476,6186197,6534877,86372,16913,35405863,51526664,0,0,29088542,339584979
25,4500,6336711,7838,104195434,139620103,52379,967806,2608,5897052,2789745,3941706,236113,19907,29090401,36904648,0,0,32794286,381825855
